time_step [s] = stop-time [s] = time [s]	separation [m]	mean speed [m/s]
2.713000e-11	4.234208e-10	2.088639e+02
2.714000e-11	4.235538e-10	2.089834e+02
2.715000e-11	4.236515e-10	2.090744e+02
2.716000e-11	4.237576e-10	2.091608e+02
2.717000e-11	4.239295e-10	2.091905e+02
2.718000e-11	4.239773e-10	2.091870e+02
2.719000e-11	4.239546e-10	2.091127e+02
2.720000e-11	4.239409e-10	2.089588e+02
2.721000e-11	4.238904e-10	2.087327e+02
2.722000e-11	4.239272e-10	2.084655e+02
2.723000e-11	4.238805e-10	2.081749e+02
2.724000e-11	4.239505e-10	2.078942e+02
2.725000e-11	4.239798e-10	2.075774e+02
2.726000e-11	4.238772e-10	2.072632e+02
2.727000e-11	4.238500e-10	2.069392e+02
2.728000e-11	4.237856e-10	2.066037e+02
2.729000e-11	4.237128e-10	2.062523e+02
2.730000e-11	4.237396e-10	2.058715e+02
2.731000e-11	4.236842e-10	2.055303e+02
2.732000e-11	4.235843e-10	2.052539e+02
2.733000e-11	4.235457e-10	2.050347e+02
2.734000e-11	4.234832e-10	2.048562e+02
2.735000e-11	4.234839e-10	2.047224e+02
2.736000e-11	4.235671e-10	2.046415e+02
2.737000e-11	4.234548e-10	2.046166e+02
2.738000e-11	4.233244e-10	2.046485e+02
2.739000e-11	4.233232e-10	2.047514e+02
2.740000e-11	4.234397e-10	2.048852e+02
2.741000e-11	4.234035e-10	2.050299e+02
2.742000e-11	4.233672e-10	2.051596e+02
2.743000e-11	4.233702e-10	2.052934e+02
2.744000e-11	4.232714e-10	2.054028e+02
2.745000e-11	4.232551e-10	2.055124e+02
2.746000e-11	4.232705e-10	2.056607e+02
2.747000e-11	4.232355e-10	2.058245e+02
2.748000e-11	4.232173e-10	2.060273e+02
2.749000e-11	4.232554e-10	2.062600e+02
2.750000e-11	4.232987e-10	2.065186e+02
2.751000e-11	4.234467e-10	2.067950e+02
2.752000e-11	4.234122e-10	2.070587e+02
2.753000e-11	4.234122e-10	2.073157e+02
2.754000e-11	4.233595e-10	2.075531e+02
2.755000e-11	4.233438e-10	2.077832e+02
2.756000e-11	4.233236e-10	2.080028e+02
2.757000e-11	4.234754e-10	2.081985e+02
2.758000e-11	4.234757e-10	2.083833e+02
2.759000e-11	4.235904e-10	2.085278e+02
2.760000e-11	4.236403e-10	2.086553e+02
2.761000e-11	4.237257e-10	2.087921e+02
2.762000e-11	4.237956e-10	2.089296e+02
2.763000e-11	4.238146e-10	2.090347e+02
2.764000e-11	4.236682e-10	2.091044e+02
2.765000e-11	4.235853e-10	2.091382e+02
2.766000e-11	4.235974e-10	2.091054e+02
2.767000e-11	4.236672e-10	2.089928e+02
2.768000e-11	4.237410e-10	2.088152e+02
2.769000e-11	4.237356e-10	2.086252e+02
2.770000e-11	4.237236e-10	2.084107e+02
2.771000e-11	4.237391e-10	2.081531e+02
2.772000e-11	4.238534e-10	2.078654e+02
2.773000e-11	4.238144e-10	2.075727e+02
2.774000e-11	4.238848e-10	2.072563e+02
2.775000e-11	4.236599e-10	2.070180e+02
2.776000e-11	4.237301e-10	2.068703e+02
2.777000e-11	4.236693e-10	2.067995e+02
2.778000e-11	4.236620e-10	2.067520e+02
2.779000e-11	4.236486e-10	2.067191e+02
2.780000e-11	4.234979e-10	2.066962e+02
2.781000e-11	4.234167e-10	2.066722e+02
2.782000e-11	4.233897e-10	2.066170e+02
2.783000e-11	4.233851e-10	2.065203e+02
2.784000e-11	4.233681e-10	2.064332e+02
2.785000e-11	4.231867e-10	2.063616e+02
2.786000e-11	4.231343e-10	2.062937e+02
2.787000e-11	4.231568e-10	2.062264e+02
2.788000e-11	4.232048e-10	2.061603e+02
2.789000e-11	4.232611e-10	2.060761e+02
2.790000e-11	4.232486e-10	2.059761e+02
2.791000e-11	4.231785e-10	2.058517e+02
2.792000e-11	4.232605e-10	2.057115e+02
2.793000e-11	4.231914e-10	2.055496e+02
2.794000e-11	4.230788e-10	2.053768e+02
2.795000e-11	4.231275e-10	2.051879e+02
2.796000e-11	4.230724e-10	2.049678e+02
2.797000e-11	4.230342e-10	2.047333e+02
2.798000e-11	4.229240e-10	2.044885e+02
2.799000e-11	4.228221e-10	2.042470e+02
2.800000e-11	4.228222e-10	2.040197e+02
2.801000e-11	4.228276e-10	2.037789e+02
2.802000e-11	4.227621e-10	2.035663e+02
2.803000e-11	4.227850e-10	2.034170e+02
2.804000e-11	4.227592e-10	2.032980e+02
2.805000e-11	4.228258e-10	2.031808e+02
2.806000e-11	4.229319e-10	2.031120e+02
2.807000e-11	4.228755e-10	2.031343e+02
2.808000e-11	4.229158e-10	2.032024e+02
2.809000e-11	4.229235e-10	2.032872e+02
2.810000e-11	4.227595e-10	2.034183e+02
2.811000e-11	4.227522e-10	2.036212e+02
2.812000e-11	4.226996e-10	2.039032e+02
2.813000e-11	4.227287e-10	2.042441e+02
2.814000e-11	4.228056e-10	2.046319e+02
2.815000e-11	4.227994e-10	2.050422e+02
2.816000e-11	4.227949e-10	2.053946e+02
2.817000e-11	4.229023e-10	2.056558e+02
2.818000e-11	4.230087e-10	2.058525e+02
2.819000e-11	4.230351e-10	2.060363e+02
2.820000e-11	4.231390e-10	2.062068e+02
2.821000e-11	4.230088e-10	2.063230e+02
2.822000e-11	4.229399e-10	2.064214e+02
2.823000e-11	4.230830e-10	2.065490e+02
2.824000e-11	4.231138e-10	2.066910e+02
2.825000e-11	4.231177e-10	2.067923e+02
2.826000e-11	4.231480e-10	2.068702e+02
2.827000e-11	4.231145e-10	2.069538e+02
2.828000e-11	4.230829e-10	2.070374e+02
2.829000e-11	4.230851e-10	2.071007e+02
2.830000e-11	4.231170e-10	2.071322e+02
2.831000e-11	4.231060e-10	2.071210e+02
2.832000e-11	4.233075e-10	2.070680e+02
2.833000e-11	4.232949e-10	2.070426e+02
2.834000e-11	4.232435e-10	2.070038e+02
2.835000e-11	4.230963e-10	2.069899e+02
2.836000e-11	4.230763e-10	2.069951e+02
2.837000e-11	4.232138e-10	2.070050e+02
2.838000e-11	4.232814e-10	2.070689e+02
2.839000e-11	4.233353e-10	2.071759e+02
2.840000e-11	4.233441e-10	2.073168e+02
2.841000e-11	4.233587e-10	2.074649e+02
2.842000e-11	4.233851e-10	2.076038e+02
2.843000e-11	4.234446e-10	2.077451e+02
2.844000e-11	4.233757e-10	2.078171e+02
2.845000e-11	4.232658e-10	2.077816e+02
2.846000e-11	4.233150e-10	2.076595e+02
2.847000e-11	4.234104e-10	2.075311e+02
2.848000e-11	4.234698e-10	2.073549e+02
2.849000e-11	4.235306e-10	2.071871e+02
2.850000e-11	4.235004e-10	2.070284e+02
2.851000e-11	4.235595e-10	2.069253e+02
2.852000e-11	4.235255e-10	2.068796e+02
2.853000e-11	4.234868e-10	2.068903e+02
2.854000e-11	4.234881e-10	2.069615e+02
2.855000e-11	4.235450e-10	2.070977e+02
2.856000e-11	4.236143e-10	2.072305e+02
2.857000e-11	4.235315e-10	2.073896e+02
2.858000e-11	4.236853e-10	2.076068e+02
2.859000e-11	4.236824e-10	2.078307e+02
2.860000e-11	4.235552e-10	2.080255e+02
2.861000e-11	4.235612e-10	2.081918e+02
2.862000e-11	4.235491e-10	2.083616e+02
2.863000e-11	4.234171e-10	2.085199e+02
2.864000e-11	4.233350e-10	2.086059e+02
2.865000e-11	4.233419e-10	2.086565e+02
2.866000e-11	4.232874e-10	2.086660e+02
2.867000e-11	4.232982e-10	2.086593e+02
2.868000e-11	4.234221e-10	2.086011e+02
2.869000e-11	4.231285e-10	2.084748e+02
2.870000e-11	4.230725e-10	2.082491e+02
2.871000e-11	4.230350e-10	2.079798e+02
2.872000e-11	4.230319e-10	2.077053e+02
2.873000e-11	4.230149e-10	2.074179e+02
2.874000e-11	4.231176e-10	2.071247e+02
2.875000e-11	4.230560e-10	2.068544e+02
2.876000e-11	4.230005e-10	2.066186e+02
2.877000e-11	4.229885e-10	2.064217e+02
2.878000e-11	4.229453e-10	2.062497e+02
2.879000e-11	4.229632e-10	2.061029e+02
2.880000e-11	4.229111e-10	2.059813e+02
2.881000e-11	4.228082e-10	2.058771e+02
2.882000e-11	4.228301e-10	2.058020e+02
2.883000e-11	4.229475e-10	2.057803e+02
2.884000e-11	4.229481e-10	2.058443e+02
2.885000e-11	4.229413e-10	2.060392e+02
2.886000e-11	4.229357e-10	2.063595e+02
2.887000e-11	4.229501e-10	2.068326e+02
2.888000e-11	4.229891e-10	2.074201e+02
2.889000e-11	4.230114e-10	2.080418e+02
2.890000e-11	4.231270e-10	2.085929e+02
2.891000e-11	4.230521e-10	2.090771e+02
2.892000e-11	4.233178e-10	2.095145e+02
2.893000e-11	4.234079e-10	2.099124e+02
2.894000e-11	4.234435e-10	2.102049e+02
2.895000e-11	4.234845e-10	2.104062e+02
2.896000e-11	4.235659e-10	2.105210e+02
2.897000e-11	4.237155e-10	2.105774e+02
2.898000e-11	4.236594e-10	2.105797e+02
2.899000e-11	4.235778e-10	2.105323e+02
2.900000e-11	4.235360e-10	2.103971e+02
2.901000e-11	4.234105e-10	2.101695e+02
2.902000e-11	4.233299e-10	2.098626e+02
2.903000e-11	4.234292e-10	2.095134e+02
2.904000e-11	4.233312e-10	2.091377e+02
2.905000e-11	4.231571e-10	2.087855e+02
2.906000e-11	4.231323e-10	2.084797e+02
2.907000e-11	4.230908e-10	2.082600e+02
2.908000e-11	4.232667e-10	2.081002e+02
2.909000e-11	4.232421e-10	2.079846e+02
2.910000e-11	4.232054e-10	2.079095e+02
2.911000e-11	4.231808e-10	2.078600e+02
2.912000e-11	4.231294e-10	2.078387e+02
2.913000e-11	4.229987e-10	2.078482e+02
2.914000e-11	4.229485e-10	2.079152e+02
2.915000e-11	4.229795e-10	2.080752e+02
2.916000e-11	4.230296e-10	2.082921e+02
2.917000e-11	4.230588e-10	2.084973e+02
2.918000e-11	4.230035e-10	2.087103e+02
2.919000e-11	4.229808e-10	2.089155e+02
2.920000e-11	4.229615e-10	2.090745e+02
2.921000e-11	4.230036e-10	2.091647e+02
2.922000e-11	4.230182e-10	2.092567e+02
2.923000e-11	4.230510e-10	2.094022e+02
2.924000e-11	4.231272e-10	2.095720e+02
2.925000e-11	4.231360e-10	2.097467e+02
2.926000e-11	4.232119e-10	2.099412e+02
2.927000e-11	4.232208e-10	2.101623e+02
2.928000e-11	4.233324e-10	2.103823e+02
2.929000e-11	4.232811e-10	2.105564e+02
2.930000e-11	4.233246e-10	2.106643e+02
2.931000e-11	4.232718e-10	2.107323e+02
2.932000e-11	4.231679e-10	2.107341e+02
2.933000e-11	4.231788e-10	2.106489e+02
2.934000e-11	4.233136e-10	2.105206e+02
2.935000e-11	4.232557e-10	2.103725e+02
2.936000e-11	4.232808e-10	2.102139e+02
2.937000e-11	4.232544e-10	2.100640e+02
2.938000e-11	4.232744e-10	2.099363e+02
2.939000e-11	4.232996e-10	2.098289e+02
2.940000e-11	4.232710e-10	2.097267e+02
2.941000e-11	4.233232e-10	2.096193e+02
2.942000e-11	4.231820e-10	2.095135e+02
2.943000e-11	4.233601e-10	2.094313e+02
2.944000e-11	4.233492e-10	2.093650e+02
2.945000e-11	4.233813e-10	2.092674e+02
2.946000e-11	4.233489e-10	2.091085e+02
2.947000e-11	4.232990e-10	2.088982e+02
2.948000e-11	4.233324e-10	2.086279e+02
2.949000e-11	4.233341e-10	2.083494e+02
2.950000e-11	4.233907e-10	2.080418e+02
2.951000e-11	4.232216e-10	2.077318e+02
2.952000e-11	4.228550e-10	2.081295e+02
2.953000e-11	4.227599e-10	2.082275e+02
2.954000e-11	4.228205e-10	2.081024e+02
2.955000e-11	4.229516e-10	2.078916e+02
2.956000e-11	4.229267e-10	2.076723e+02
2.957000e-11	4.228357e-10	2.074928e+02
2.958000e-11	4.228145e-10	2.073344e+02
2.959000e-11	4.229895e-10	2.071732e+02
2.960000e-11	4.229242e-10	2.070208e+02
2.961000e-11	4.228210e-10	2.069056e+02
2.962000e-11	4.227039e-10	2.068213e+02
2.963000e-11	4.226294e-10	2.067790e+02
2.964000e-11	4.226478e-10	2.067454e+02
2.965000e-11	4.226364e-10	2.067297e+02
2.966000e-11	4.225619e-10	2.067014e+02
2.967000e-11	4.226356e-10	2.066937e+02
2.968000e-11	4.226136e-10	2.066652e+02
2.969000e-11	4.226784e-10	2.066212e+02
2.970000e-11	4.227168e-10	2.065007e+02
2.971000e-11	4.226644e-10	2.064555e+02
2.972000e-11	4.226671e-10	2.063334e+02
2.973000e-11	4.226265e-10	2.061576e+02
2.974000e-11	4.226397e-10	2.060320e+02
2.975000e-11	4.226841e-10	2.059592e+02
2.976000e-11	4.227087e-10	2.058997e+02
2.977000e-11	4.226833e-10	2.057995e+02
2.978000e-11	4.226600e-10	2.056597e+02
2.979000e-11	4.225349e-10	2.054641e+02
2.980000e-11	4.225543e-10	2.052839e+02
2.981000e-11	4.225139e-10	2.051676e+02
2.982000e-11	4.223619e-10	2.051503e+02
2.983000e-11	4.224776e-10	2.052430e+02
2.984000e-11	4.225349e-10	2.054684e+02
2.985000e-11	4.225442e-10	2.057668e+02
2.986000e-11	4.226373e-10	2.061134e+02
2.987000e-11	4.227249e-10	2.064372e+02
2.988000e-11	4.227712e-10	2.067462e+02
2.989000e-11	4.227459e-10	2.070326e+02
2.990000e-11	4.227571e-10	2.073075e+02
2.991000e-11	4.228529e-10	2.075521e+02
2.992000e-11	4.226972e-10	2.077821e+02
2.993000e-11	4.227534e-10	2.080294e+02
2.994000e-11	4.227430e-10	2.082671e+02
2.995000e-11	4.227853e-10	2.084674e+02
2.996000e-11	4.227715e-10	2.086171e+02
2.997000e-11	4.227506e-10	2.087480e+02
2.998000e-11	4.227853e-10	2.089034e+02
2.999000e-11	4.227880e-10	2.090606e+02
3.000000e-11	4.227325e-10	2.092180e+02
3.001000e-11	4.224920e-10	2.092942e+02
3.002000e-11	4.224992e-10	2.093466e+02
3.003000e-11	4.224473e-10	2.094037e+02
3.004000e-11	4.224910e-10	2.094993e+02
3.005000e-11	4.225780e-10	2.096215e+02
3.006000e-11	4.226800e-10	2.097666e+02
3.007000e-11	4.227249e-10	2.099272e+02
3.008000e-11	4.227462e-10	2.101199e+02
3.009000e-11	4.227338e-10	2.103419e+02
3.010000e-11	4.226974e-10	2.105490e+02
3.011000e-11	4.227218e-10	2.107076e+02
3.012000e-11	4.225947e-10	2.107678e+02
3.013000e-11	4.224232e-10	2.107896e+02
3.014000e-11	4.224730e-10	2.107701e+02
3.015000e-11	4.224010e-10	2.107290e+02
3.016000e-11	4.226807e-10	2.106891e+02
3.017000e-11	4.227216e-10	2.106163e+02
3.018000e-11	4.226438e-10	2.105617e+02
3.019000e-11	4.226792e-10	2.105415e+02
3.020000e-11	4.226865e-10	2.105669e+02
3.021000e-11	4.226772e-10	2.106273e+02
3.022000e-11	4.225775e-10	2.106921e+02
3.023000e-11	4.227199e-10	2.106783e+02
3.024000e-11	4.227708e-10	2.106346e+02
3.025000e-11	4.226160e-10	2.105554e+02
3.026000e-11	4.225648e-10	2.104019e+02
3.027000e-11	4.225555e-10	2.102313e+02
3.028000e-11	4.225416e-10	2.100407e+02
3.029000e-11	4.226377e-10	2.098109e+02
3.030000e-11	4.226820e-10	2.095687e+02
3.031000e-11	4.226586e-10	2.093644e+02
3.032000e-11	4.226414e-10	2.092553e+02
3.033000e-11	4.225767e-10	2.092452e+02
3.034000e-11	4.226528e-10	2.092831e+02
3.035000e-11	4.226769e-10	2.093544e+02
3.036000e-11	4.226290e-10	2.094599e+02
3.037000e-11	4.225499e-10	2.095783e+02
3.038000e-11	4.224040e-10	2.097353e+02
3.039000e-11	4.223494e-10	2.098779e+02
3.040000e-11	4.224014e-10	2.099676e+02
3.041000e-11	4.223333e-10	2.099816e+02
3.042000e-11	4.224317e-10	2.099163e+02
3.043000e-11	4.224072e-10	2.097681e+02
3.044000e-11	4.223870e-10	2.095552e+02
3.045000e-11	4.222221e-10	2.092833e+02
3.046000e-11	4.221602e-10	2.090273e+02
3.047000e-11	4.221209e-10	2.088227e+02
3.048000e-11	4.221979e-10	2.086730e+02
3.049000e-11	4.222868e-10	2.085760e+02
3.050000e-11	4.222551e-10	2.085756e+02
3.051000e-11	4.222722e-10	2.086935e+02
3.052000e-11	4.223869e-10	2.088903e+02
3.053000e-11	4.223605e-10	2.091277e+02
3.054000e-11	4.223886e-10	2.093951e+02
3.055000e-11	4.224178e-10	2.096081e+02
3.056000e-11	4.223745e-10	2.097629e+02
3.057000e-11	4.223472e-10	2.098474e+02
3.058000e-11	4.223345e-10	2.098285e+02
3.059000e-11	4.224029e-10	2.097144e+02
3.060000e-11	4.224457e-10	2.095359e+02
3.061000e-11	4.223678e-10	2.092713e+02
3.062000e-11	4.223559e-10	2.089522e+02
3.063000e-11	4.222440e-10	2.085992e+02
3.064000e-11	4.222242e-10	2.082999e+02
3.065000e-11	4.222011e-10	2.080661e+02
3.066000e-11	4.221667e-10	2.078771e+02
3.067000e-11	4.221563e-10	2.077184e+02
3.068000e-11	4.222060e-10	2.076013e+02
3.069000e-11	4.222109e-10	2.075585e+02
3.070000e-11	4.222134e-10	2.075609e+02
3.071000e-11	4.222854e-10	2.076752e+02
3.072000e-11	4.223091e-10	2.078957e+02
3.073000e-11	4.223023e-10	2.081519e+02
3.074000e-11	4.222988e-10	2.084304e+02
3.075000e-11	4.222381e-10	2.087245e+02
3.076000e-11	4.222344e-10	2.090329e+02
3.077000e-11	4.220761e-10	2.093640e+02
3.078000e-11	4.220916e-10	2.096910e+02
3.079000e-11	4.222569e-10	2.099662e+02
3.080000e-11	4.222672e-10	2.102508e+02
3.081000e-11	4.222830e-10	2.105310e+02
3.082000e-11	4.223216e-10	2.107723e+02
3.083000e-11	4.223030e-10	2.109568e+02
3.084000e-11	4.223529e-10	2.110628e+02
3.085000e-11	4.223859e-10	2.110768e+02
3.086000e-11	4.223384e-10	2.110143e+02
3.087000e-11	4.223339e-10	2.108676e+02
3.088000e-11	4.223132e-10	2.106671e+02
3.089000e-11	4.223161e-10	2.103799e+02
3.090000e-11	4.222427e-10	2.100543e+02
3.091000e-11	4.221161e-10	2.097090e+02
3.092000e-11	4.221496e-10	2.093923e+02
3.093000e-11	4.219595e-10	2.091074e+02
3.094000e-11	4.218794e-10	2.088592e+02
3.095000e-11	4.217729e-10	2.086187e+02
3.096000e-11	4.217428e-10	2.083500e+02
3.097000e-11	4.217829e-10	2.080845e+02
3.098000e-11	4.218381e-10	2.078404e+02
3.099000e-11	4.218675e-10	2.076622e+02
3.100000e-11	4.218656e-10	2.075184e+02
3.101000e-11	4.218204e-10	2.073654e+02
3.102000e-11	4.218626e-10	2.071676e+02
3.103000e-11	4.218677e-10	2.069547e+02
3.104000e-11	4.219639e-10	2.067549e+02
3.105000e-11	4.221582e-10	2.065799e+02
3.106000e-11	4.222262e-10	2.064623e+02
3.107000e-11	4.225317e-10	2.064132e+02
3.108000e-11	4.225692e-10	2.064228e+02
3.109000e-11	4.226856e-10	2.064993e+02
3.110000e-11	4.227019e-10	2.066322e+02
3.111000e-11	4.228072e-10	2.067878e+02
3.112000e-11	4.228548e-10	2.069837e+02
3.113000e-11	4.228827e-10	2.071998e+02
3.114000e-11	4.228789e-10	2.074588e+02
3.115000e-11	4.229632e-10	2.077079e+02
3.116000e-11	4.229298e-10	2.079090e+02
3.117000e-11	4.230994e-10	2.080498e+02
3.118000e-11	4.231028e-10	2.081750e+02
3.119000e-11	4.232113e-10	2.082724e+02
3.120000e-11	4.233467e-10	2.083929e+02
3.121000e-11	4.233770e-10	2.085582e+02
3.122000e-11	4.234232e-10	2.087487e+02
3.123000e-11	4.232576e-10	2.089033e+02
3.124000e-11	4.232954e-10	2.090208e+02
3.125000e-11	4.233180e-10	2.090909e+02
3.126000e-11	4.232903e-10	2.091535e+02
3.127000e-11	4.233309e-10	2.091856e+02
3.128000e-11	4.233114e-10	2.091982e+02
3.129000e-11	4.233623e-10	2.091666e+02
3.130000e-11	4.232979e-10	2.091029e+02
3.131000e-11	4.234286e-10	2.090035e+02
3.132000e-11	4.234168e-10	2.088730e+02
3.133000e-11	4.232935e-10	2.087204e+02
3.134000e-11	4.233027e-10	2.085728e+02
3.135000e-11	4.232786e-10	2.084672e+02
3.136000e-11	4.232428e-10	2.083758e+02
3.137000e-11	4.231686e-10	2.083158e+02
3.138000e-11	4.231700e-10	2.082982e+02
3.139000e-11	4.231535e-10	2.083542e+02
3.140000e-11	4.232044e-10	2.084758e+02
3.141000e-11	4.231609e-10	2.086743e+02
3.142000e-11	4.231962e-10	2.089282e+02
3.143000e-11	4.232939e-10	2.092588e+02
3.144000e-11	4.233191e-10	2.095992e+02
3.145000e-11	4.233043e-10	2.098911e+02
3.146000e-11	4.232615e-10	2.101350e+02
3.147000e-11	4.233484e-10	2.102893e+02
3.148000e-11	4.233634e-10	2.103738e+02
3.149000e-11	4.234152e-10	2.104630e+02
3.150000e-11	4.235041e-10	2.105358e+02
3.151000e-11	4.234990e-10	2.106273e+02
3.152000e-11	4.234576e-10	2.107166e+02
3.153000e-11	4.233755e-10	2.107851e+02
3.154000e-11	4.233026e-10	2.108400e+02
3.155000e-11	4.233512e-10	2.108964e+02
3.156000e-11	4.233682e-10	2.109673e+02
3.157000e-11	4.233944e-10	2.110068e+02
3.158000e-11	4.234651e-10	2.110296e+02
3.159000e-11	4.234678e-10	2.110291e+02
3.160000e-11	4.234002e-10	2.110112e+02
3.161000e-11	4.233166e-10	2.109613e+02
3.162000e-11	4.231808e-10	2.109038e+02
3.163000e-11	4.231744e-10	2.108371e+02
3.164000e-11	4.231941e-10	2.107615e+02
3.165000e-11	4.232459e-10	2.106471e+02
3.166000e-11	4.231100e-10	2.104480e+02
3.167000e-11	4.231006e-10	2.101693e+02
3.168000e-11	4.230575e-10	2.098271e+02
3.169000e-11	4.231033e-10	2.094581e+02
3.170000e-11	4.230864e-10	2.090845e+02
3.171000e-11	4.230434e-10	2.086861e+02
3.172000e-11	4.229903e-10	2.083064e+02
3.173000e-11	4.230219e-10	2.079696e+02
3.174000e-11	4.229406e-10	2.076557e+02
3.175000e-11	4.228974e-10	2.073791e+02
3.176000e-11	4.229496e-10	2.071200e+02
3.177000e-11	4.229601e-10	2.068508e+02
3.178000e-11	4.228218e-10	2.066112e+02
3.179000e-11	4.228474e-10	2.064360e+02
3.180000e-11	4.228370e-10	2.063155e+02
3.181000e-11	4.228261e-10	2.062592e+02
3.182000e-11	4.228571e-10	2.062481e+02
3.183000e-11	4.228464e-10	2.062307e+02
3.184000e-11	4.229676e-10	2.062243e+02
3.185000e-11	4.230081e-10	2.062112e+02
3.186000e-11	4.230143e-10	2.062265e+02
3.187000e-11	4.230942e-10	2.062546e+02
3.188000e-11	4.230735e-10	2.063060e+02
3.189000e-11	4.230798e-10	2.063696e+02
3.190000e-11	4.230480e-10	2.064371e+02
3.191000e-11	4.230116e-10	2.065235e+02
3.192000e-11	4.230845e-10	2.066620e+02
3.193000e-11	4.230610e-10	2.068391e+02
3.194000e-11	4.231013e-10	2.070224e+02
3.195000e-11	4.231011e-10	2.072546e+02
3.196000e-11	4.231491e-10	2.075271e+02
3.197000e-11	4.233380e-10	2.077958e+02
3.198000e-11	4.234314e-10	2.080224e+02
3.199000e-11	4.234957e-10	2.081969e+02
3.200000e-11	4.236147e-10	2.083361e+02
3.201000e-11	4.236577e-10	2.084445e+02
3.202000e-11	4.235508e-10	2.085497e+02
3.203000e-11	4.235696e-10	2.086230e+02
3.204000e-11	4.236991e-10	2.087027e+02
3.205000e-11	4.237178e-10	2.088114e+02
3.206000e-11	4.237618e-10	2.089484e+02
3.207000e-11	4.237612e-10	2.090862e+02
3.208000e-11	4.237330e-10	2.092101e+02
3.209000e-11	4.236529e-10	2.092601e+02
3.210000e-11	4.236040e-10	2.092435e+02
3.211000e-11	4.236951e-10	2.092210e+02
3.212000e-11	4.237126e-10	2.091921e+02
3.213000e-11	4.237835e-10	2.091524e+02
3.214000e-11	4.237495e-10	2.090946e+02
3.215000e-11	4.238678e-10	2.090140e+02
3.216000e-11	4.238589e-10	2.089319e+02
3.217000e-11	4.237889e-10	2.088571e+02
3.218000e-11	4.236554e-10	2.087753e+02
3.219000e-11	4.235854e-10	2.086953e+02
3.220000e-11	4.235469e-10	2.086248e+02
3.221000e-11	4.235932e-10	2.085601e+02
3.222000e-11	4.235866e-10	2.084598e+02
3.223000e-11	4.235598e-10	2.083825e+02
3.224000e-11	4.235479e-10	2.084452e+02
3.225000e-11	4.233567e-10	2.086426e+02
3.226000e-11	4.233883e-10	2.086893e+02
3.227000e-11	4.232680e-10	2.089360e+02
3.228000e-11	4.230620e-10	2.094446e+02
3.229000e-11	4.229590e-10	2.096901e+02
3.230000e-11	4.230583e-10	2.099352e+02
3.231000e-11	4.229343e-10	2.101939e+02
3.232000e-11	4.230366e-10	2.104625e+02
3.233000e-11	4.230735e-10	2.106538e+02
3.234000e-11	4.230318e-10	2.107611e+02
3.235000e-11	4.228847e-10	2.108338e+02
3.236000e-11	4.228706e-10	2.108892e+02
3.237000e-11	4.228630e-10	2.108922e+02
3.238000e-11	4.229212e-10	2.108130e+02
3.239000e-11	4.228407e-10	2.106648e+02
3.240000e-11	4.228446e-10	2.104331e+02
3.241000e-11	4.227604e-10	2.101453e+02
3.242000e-11	4.228023e-10	2.098127e+02
3.243000e-11	4.227836e-10	2.094151e+02
3.244000e-11	4.227367e-10	2.090046e+02
3.245000e-11	4.226956e-10	2.085673e+02
3.246000e-11	4.225983e-10	2.081035e+02
3.247000e-11	4.226542e-10	2.077304e+02
3.248000e-11	4.225993e-10	2.074881e+02
3.249000e-11	4.226603e-10	2.073308e+02
3.250000e-11	4.226010e-10	2.072834e+02
3.251000e-11	4.225292e-10	2.073121e+02
3.252000e-11	4.225705e-10	2.073936e+02
3.253000e-11	4.225851e-10	2.075392e+02
3.254000e-11	4.225496e-10	2.077303e+02
3.255000e-11	4.225347e-10	2.079286e+02
3.256000e-11	4.225046e-10	2.081350e+02
3.257000e-11	4.225697e-10	2.083429e+02
3.258000e-11	4.226043e-10	2.085418e+02
3.259000e-11	4.227194e-10	2.086418e+02
3.260000e-11	4.227977e-10	2.087127e+02
3.261000e-11	4.227921e-10	2.087727e+02
3.262000e-11	4.228524e-10	2.088459e+02
3.263000e-11	4.228255e-10	2.089135e+02
3.264000e-11	4.228774e-10	2.090141e+02
3.265000e-11	4.229741e-10	2.091139e+02
3.266000e-11	4.230071e-10	2.091925e+02
3.267000e-11	4.229812e-10	2.092707e+02
3.268000e-11	4.230448e-10	2.093347e+02
3.269000e-11	4.231190e-10	2.093537e+02
3.270000e-11	4.231598e-10	2.093283e+02
3.271000e-11	4.231743e-10	2.092803e+02
3.272000e-11	4.231491e-10	2.092120e+02
3.273000e-11	4.231846e-10	2.091277e+02
3.274000e-11	4.232341e-10	2.089824e+02
3.275000e-11	4.232430e-10	2.088582e+02
3.276000e-11	4.231585e-10	2.087538e+02
3.277000e-11	4.231790e-10	2.086643e+02
3.278000e-11	4.231674e-10	2.086539e+02
3.279000e-11	4.231102e-10	2.087341e+02
3.280000e-11	4.231041e-10	2.088577e+02
3.281000e-11	4.231876e-10	2.090130e+02
3.282000e-11	4.231190e-10	2.091833e+02
3.283000e-11	4.230652e-10	2.093360e+02
3.284000e-11	4.231437e-10	2.094562e+02
3.285000e-11	4.231201e-10	2.095152e+02
